#,Předmět,Přiřazeno,Stav,Priorita
9885,FO 237/2018 Nákup pohovky do CrPice,"",Odmítnutý,Normální
9861,FO 237/2018 Nákup pohovky do CrPice,"",Dokončen,Normální
