#,Předmět,Přiřazeno,Stav,Priorita
10675,"FO 525/2018 Trvalý příkaz k proplácení měsíční zálohy za proud ve výši 300 měsíčně od dubna do konce roku,v zasedačce v poslanecké kanceláři v prostoru zasedačky.","",Čeká se - oni,Normální
10672,"FO 525/2018 Trvalý příkaz k proplácení měsíční zálohy za proud ve výši 300 měsíčně od dubna do konce roku, v Pirátském centru v prostoru zasedačky.","",Odmítnutý,Normální
